,Name,Note,Price ($),URL
16,GeForce RTX 3080,25359,679.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3080&id=4282
17,RTX 4000 Ada Generation,25226,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+4000+Ada+Generation&id=4942
18,Radeon RX 6800 XT,25124,569.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800+XT&id=4312
19,Radeon RX 7900 GRE,24853,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7900+GRE&id=4906
20,RTX 4000 Ada Generation Laptop GPU,24218,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+4000+Ada+Generation+Laptop+GPU&id=4819
21,GeForce RTX 3070 Ti,23761,499.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070+Ti&id=4413
22,Radeon RX 7800 XT,23715,499.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7800+XT&id=4917
23,RTX 6000 Ada Generation,23103,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+6000+Ada+Generation&id=4768
24,RTX 5000 Ada Generation Laptop GPU,23077,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+5000+Ada+Generation+Laptop+GPU&id=4807
25,RTX A5000,23015,2229.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5000&id=4390
26,GeForce RTX 4060 Ti 16GB,22895,499.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4060+Ti+16GB&id=4898
27,RTX A6000,22874,4109.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A6000&id=4337
28,GeForce RTX 4060 Ti,22547,389.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4060+Ti&id=4827
29,GeForce RTX 3070,22467,449.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070&id=4283
30,Radeon RX 6800,22306,389.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800&id=4314
31,RTX 4500 Ada Generation,22293,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+4500+Ada+Generation&id=4958
32,Radeon RX 7900M,22089,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7900M&id=4946
33,NVIDIA A10,22064,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+A10&id=4632
34,GeForce RTX 2080 Ti,21841,1399.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+Ti&id=3991
35,RTX A4500,21771,1079.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4500&id=4514
36,Radeon RX 7700 XT,21405,429.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7700+XT&id=4919
37,RTX A5500,21030,2169.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5500&id=4539
38,RTX 3500 Ada Generation Laptop GPU,20970,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+3500+Ada+Generation+Laptop+GPU&id=4800
39,Radeon RX 6750 XT,20887,438.81,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6750+XT&id=4543
40,GeForce RTX 3060 Ti,20598,359.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3060+Ti&id=4318
41,RTX 4000 SFF Ada Generation,20529,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+4000+SFF+Ada+Generation&id=4801
42,GeForce RTX 3080 Ti Laptop GPU,20214,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3080+Ti+Laptop+GPU&id=4491
43,Quadro GV100,20021,8999.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+GV100&id=3919
44,Radeon PRO W6800,19967,1849.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W6800&id=4411
45,TITAN RTX,19912,2409.2,https://www.videocardbenchmark.net/gpu.php?gpu=TITAN+RTX&id=4029
46,Radeon RX 6700 XT,19884,319.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700+XT&id=4369
47,TITAN V,19784,1999.99,https://www.videocardbenchmark.net/gpu.php?gpu=TITAN+V&id=3859
48,GeForce RTX 2080 SUPER,19596,684.86,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+SUPER&id=4123
49,GeForce RTX 4070 Laptop GPU,19527,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4070+Laptop+GPU&id=4756
50,GeForce RTX 4060,19461,299.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4060&id=4850
51,Quadro RTX 8000,19402,4741.49,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+8000&id=4061
52,TITAN Xp COLLECTORS EDITION,19356,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=TITAN+Xp+COLLECTORS+EDITION&id=3863
53,RTX A4000,19353,749.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4000&id=4394
54,Quadro RTX 6000,19296,6300.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+6000&id=4015
55,GeForce RTX 2080,18803,800.61,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080&id=3989
56,Radeon RX 6700,18743,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700&id=4564
57,NVIDIA TITAN Xp,18631,1645.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+TITAN+Xp&id=3728
58,RTX 3000 Ada Generation Laptop GPU,18570,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+3000+Ada+Generation+Laptop+GPU&id=4930
59,GeForce GTX 1080 Ti,18539,483.82,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080+Ti&id=3699
60,Radeon RX 6850M XT,18418,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6850M+XT&id=4574
61,NVIDIA A10G,18293,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+A10G&id=4546
62,GeForce RTX 3070 Ti Laptop GPU,18279,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070+Ti+Laptop+GPU&id=4497
63,GeForce RTX 2070 SUPER,18252,497.95,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+SUPER&id=4116
64,GeForce RTX 4060 Laptop GPU,18006,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4060+Laptop+GPU&id=4752
65,A40-48Q,17864,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=A40-48Q&id=4751
66,Radeon PRO W7600,17632,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W7600&id=4889
67,RTX A4500 Laptop GPU,17603,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4500+Laptop+GPU&id=4565
68,Radeon Pro W5700X,17591,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+W5700X&id=4641
69,RTX A5500 Laptop GPU,17581,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5500+Laptop+GPU&id=4562
70,Radeon RX 6650 XT,17463,259.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6650+XT&id=4541
71,GeForce RTX 3060,17096,259.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3060&id=4345
72,TITAN V CEO Edition,16988,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=TITAN+V+CEO+Edition&id=4005
73,Radeon RX 5700 XT,16771,517.94,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700+XT&id=4111
74,Radeon VII,16753,1899.95,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+VII&id=4050
75,Radeon RX 5700 XT 50th Anniversary,16615,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700+XT+50th+Anniversary&id=4114
76,GeForce RTX 2060 SUPER,16581,409.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+SUPER&id=4117
77,GeForce RTX 3080 Laptop GPU,16559,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3080+Laptop+GPU&id=4332
78,Radeon RX 6600 XT,16458,262.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600+XT&id=4444
79,Tesla V100-SXM2-16GB,16235,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+V100-SXM2-16GB&id=4105
80,GeForce RTX 2070,16179,519.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070&id=4001
81,Radeon RX 7600,16083,259.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600&id=4832
82,Radeon PRO W6600,16062,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W6600&id=4445
83,Quadro RTX 5000,16041,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000&id=4040
84,Radeon Pro Vega II Duo,15977,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+II+Duo&id=4758
85,Miracast display port driver V3,15910,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Miracast+display+port+driver+V3&id=3768
86,RTX A5000 Laptop GPU,15899,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5000+Laptop+GPU&id=4416
87,GeForce RTX 2060 12GB,15896,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+12GB&id=4602
88,Radeon PRO W7500,15831,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W7500&id=4890
89,Radeon Pro Vega II,15668,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+II&id=4189
90,RTX A4000 Laptop GPU,15620,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4000+Laptop+GPU&id=4421
91,Quadro GP100,15608,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+GP100&id=3721
92,GeForce RTX 3070 Laptop GPU,15535,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070+Laptop+GPU&id=4331
93,GeForce GTX 1080,15507,442.79,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080&id=3502
94,RTX 2000 Ada Generation Laptop GPU,15473,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+2000+Ada+Generation+Laptop+GPU&id=4785
95,Quadro RTX 4000,15471,899.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000&id=4053
96,Radeon Pro VII,15441,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+VII&id=4306
97,Radeon Pro W5700,15438,649.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+W5700&id=4182
98,Radeon RX 6800S,15436,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800S&id=4542
99,Radeon RX 7700S,15142,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7700S&id=4887
100,Radeon RX 6600,15129,329.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600&id=4465
101,GeForce RTX 2080 (Mobile),15107,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+%28Mobile%29&id=4084
102,Quadro P6000,14970,3250.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P6000&id=3597
103,Radeon RX 6600S,14897,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600S&id=4755
104,Radeon RX 6700S,14894,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700S&id=4510
105,Quadro RTX 5000 (Mobile),14832,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000+%28Mobile%29&id=4147
106,GeForce GTX 1070 Ti,14716,569.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+Ti&id=3842
107,GeForce RTX 4050 Laptop GPU,14704,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4050+Laptop+GPU&id=4763
108,Radeon Pro Vega 64X,14631,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+64X&id=4417
109,RTX A3000 12GB Laptop GPU,14606,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A3000+12GB+Laptop+GPU&id=4503
110,Radeon RX 5700,14591,309.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700&id=4107
111,RTX 5000 Ada Generation,14506,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+5000+Ada+Generation&id=4935
112,Radeon RX Vega 64,14478,749.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+64&id=3808
113,GeForce RTX 2060,14126,299.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060&id=4037
114,RadeonT RX 6850M XT,14122,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RadeonT+RX+6850M+XT&id=4849
115,Radeon Pro WX 8200,13932,1599.39,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+8200&id=3976
116,GeForce RTX 2070 Super with Max-Q Design,13925,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+Super+with+Max-Q+Design&id=4204
117,GeForce RTX 2080 Super with Max-Q Design,13844,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+Super+with+Max-Q+Design&id=4202
118,GeForce GTX 980 Ti,13830,778.69,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+980+Ti&id=3218
119,RTX A2000,13789,768.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000&id=4477
120,Radeon RX 5600 XT,13762,545.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600+XT&id=4186
121,Radeon RX 7600S,13728,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600S&id=4835
122,Radeon RX 6650M,13676,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6650M&id=4557
123,NVIDIA TITAN X,13660,608.1,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+TITAN+X&id=3554
124,RTX A2000 12GB,13647,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+12GB&id=4533
125,Radeon RX 6600M,13599,199.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600M&id=4449
126,Quadro RTX 5000 with Max-Q Design,13591,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000+with+Max-Q+Design&id=4144
127,GeForce GTX 1070,13515,488.09,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070&id=3521
128,GeForce RTX 3060 Laptop GPU,13415,309.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3060+Laptop+GPU&id=4342
129,Radeon RX Vega 56,13408,752.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+56&id=3821
130,NVIDIA A40,13371,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+A40&id=4551
131,Radeon Vega Frontier Edition,13337,1679.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+Frontier+Edition&id=3775
132,Radeon RX 6700M,13283,269.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700M&id=4458
133,GeForce RTX 2080 with Max-Q Design,13204,2099.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+with+Max-Q+Design&id=4041
134,Radeon RX 6800M,13181,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800M&id=4415
135,Intel d gfx-driver-ci-master-14429 DCH RI,13174,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+d+gfx-driver-ci-master-14429+DCH+RI&id=4895
136,Radeon PRO W6600X,13113,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W6600X&id=4609
137,GeForce GTX TITAN X,13055,1096.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+TITAN+X&id=3162
138,Radeon Pro Vega 64,12984,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+64&id=3879
139,Tesla V100-PCIE-16GB,12983,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+V100-PCIE-16GB&id=4226
140,GeForce RTX 3050,12964,209.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050&id=4495
141,Radeon Pro WX 9100,12960,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+9100&id=3833
142,GeForce GTX 1660 Ti,12958,619.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+Ti&id=4045
143,GeForce GTX 1660 SUPER,12784,227.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+SUPER&id=4159
144,Radeon Pro 5700 XT,12708,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+5700+XT&id=4250
145,Quadro RTX 4000 (Mobile),12701,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000+%28Mobile%29&id=4148
146,Tesla T10,12650,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+T10&id=4222
147,Quadro RTX 4000 with Max-Q Design,12636,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000+with+Max-Q+Design&id=4161
148,Quadro P5200 with Max-Q Design,12608,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5200+with+Max-Q+Design&id=3996
149,Quadro P5200,12594,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5200&id=3888
150,RTX A3000 Laptop GPU,12491,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A3000+Laptop+GPU&id=4414
151,GeForce RTX 2070 (Mobile),12354,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+%28Mobile%29&id=4083
152,Radeon Pro Vega 56,12354,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+56&id=3912
153,Quadro P5000,12292,1868.99,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5000&id=3607
154,Radeon RX 6850M,12274,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6850M&id=4511
155,Radeon Pro V520 MxGPU,12258,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+V520+MxGPU&id=4328
156,Radeon RX 5600 OEM,12229,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600+OEM&id=4640
157,GeForce RTX 3050 OEM,12084,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+OEM&id=4569
158,GeForce RTX 2070 with Max-Q Design,11887,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+with+Max-Q+Design&id=4048
159,Quadro M6000 24GB,11879,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M6000+24GB&id=3544
160,Radeon Pro 5700,11844,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+5700&id=4252
161,Quadro M6000,11741,4827.53,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M6000&id=3106
162,GeForce GTX 1660,11711,246.51,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660&id=4062
163,Quadro P4000,11648,556.19,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4000&id=3719
164,Intel Arc A580,11605,427.98,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Arc+A580&id=4940
165,GeForce GTX 1080 with Max-Q Design,11577,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080+with+Max-Q+Design&id=3784
166,Radeon RX 5600,11507,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600&id=4205
167,Tesla P40,11395,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+P40&id=4548
168,GeForce RTX 2060 (Mobile),11355,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+%28Mobile%29&id=4085
169,Radeon Pro Vega 48,11300,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+48&id=4127
170,Quadro P4200 with Max-Q Design,11163,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4200+with+Max-Q+Design&id=3999
171,Quadro RTX 3000,11150,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+3000&id=4119
172,GeForce GTX 980,11141,247.35,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+980&id=2953
173,CMP 40HX,11072,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=CMP+40HX&id=4903
174,RTX A1000 Embedded GPU,11047,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+Embedded+GPU&id=4613
175,GRID P40-12Q,11028,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P40-12Q&id=4642
176,RTX A2000 8GB Laptop GPU,10928,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+8GB+Laptop+GPU&id=4553
177,Tesla T4,10762,4416.55,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+T4&id=4211
178,GeForce RTX 3050 6GB Laptop GPU,10673,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+6GB+Laptop+GPU&id=4782
179,Radeon Pro SSG,10498,2410.15,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+SSG&id=3985
180,Tesla M40 24GB,10475,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+M40+24GB&id=4450
181,GeForce GTX 1070 (Mobile),10465,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+%28Mobile%29&id=4087
182,Quadro P4200,10445,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4200&id=3959
183,GeForce GTX 1660 Ti (Mobile),10212,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+Ti+%28Mobile%29&id=4091
184,Tesla M40,10183,600.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+M40&id=4395
185,GeForce RTX 3050 Ti Laptop GPU,10182,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+Ti+Laptop+GPU&id=4393
186,GeForce GTX 1650 SUPER,10115,184.05,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1650+SUPER&id=4167
187,GeForce GTX 1060,10075,279.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1060&id=3548
188,GeForce GTX 1070 with Max-Q Design,10041,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+with+Max-Q+Design&id=3779
189,RTX A2000 Laptop GPU,10022,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+Laptop+GPU&id=4438
190,Radeon R9 Fury X,10017,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury+X&id=3634
191,RTX A1000 6GB Laptop GPU,9982,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+6GB+Laptop+GPU&id=4804
192,Radeon RX 7600M XT,9968,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600M+XT&id=4844
193,GRID P40-2B,9842,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P40-2B&id=3951
194,GeForce RTX 2060 with Max-Q Design,9787,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+with+Max-Q+Design&id=4199
195,GeForce GTX 1060 3GB,9761,269.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1060+3GB&id=3566
196,Radeon R9 Fury + Fury X,9741,449.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury+%2B+Fury+X&id=3245
197,Radeon RX 6550M,9669,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6550M&id=4941
198,GeForce GTX 970,9644,237.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+970&id=2954
199,Intel Arc A770,9625,299.99,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Arc+A770&id=4605
200,Radeon R9 Fury,9605,443.1,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury&id=3256
201,RTX A1000 Laptop GPU,9548,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+Laptop+GPU&id=4558
202,Radeon RX 590,9489,549.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+590&id=4025
203,GeForce GTX 780 Ti,9486,339.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+780+Ti&id=2717
204,Radeon RX 6500 XT,9485,179.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6500+XT&id=4488
205,Radeon Ryzen 9 4900HSS,9461,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Ryzen+9+4900HSS&id=4385
