,Name,Note,Price ($),URL
73,AMD Ryzen Threadripper 3960X,54921,1474.51,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+3960X&id=3617
74,Intel Xeon Platinum 8358 @ 2.60GHz,54416,5097.75,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8358+%40+2.60GHz&id=4493
75,Intel Xeon w7-2475X,54246,1789.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w7-2475X&id=5577
76,Intel Xeon Platinum 8360Y @ 2.40GHz,54078,5383.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8360Y+%40+2.40GHz&id=5698
77,Intel Core i7-14700KF,54043,384.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-14700KF&id=5723
78,AMD EPYC 7532,53135,1959.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7532&id=4482
79,Intel Core i7-14700K,53064,409.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-14700K&id=5719
80,Intel Xeon Gold 6438N,52789,3351.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6438N&id=5666
81,Intel Core i9-13900F,52596,526.03,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900F&id=5143
82,Intel Xeon Gold 6348 @ 2.60GHz,52276,2126.33,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6348+%40+2.60GHz&id=4494
83,AMD Ryzen 9 7900X,52142,409.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+7900X&id=5027
84,AMD EPYC 7552,51104,1778.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7552&id=3822
85,AMD Ryzen Threadripper PRO 7945WX,50835,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+PRO+7945WX&id=5733
86,Intel Xeon Gold 5412U,50761,1113.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5412U&id=5754
87,AMD Ryzen 9 7900X3D,50610,561.05,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+7900X3D&id=5240
88,AMD EPYC 7453,50575,1727.68,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7453&id=4663
89,AMD EPYC 7413,50223,1997.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7413&id=4346
90,AMD Ryzen Threadripper PRO 5955WX,50107,1099.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+PRO+5955WX&id=4767
91,AMD EPYC 7502P,49887,1699.96,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7502P&id=3538
92,AMD Ryzen 9 PRO 7945,49660,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+PRO+7945&id=5505
93,AMD EPYC 7542,49437,1298.06,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7542&id=3604
94,Intel Xeon Platinum 8347C @ 2.10GHz,49386,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8347C+%40+2.10GHz&id=4785
95,AMD EPYC 7K62,49104,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7K62&id=4859
96,AMD Ryzen 9 7900,49083,419.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+7900&id=5167
97,AMD EPYC 7R12,48934,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7R12&id=5254
98,Apple M2 Ultra 24 Core,48667,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M2+Ultra+24+Core&id=5533
99,Intel Xeon W-3345 @ 3.00GHz,48261,2499.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3345+%40+3.00GHz&id=4996
100,Intel Core i9-13980HX,48054,668.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13980HX&id=5201
101,Intel Xeon Gold 6314U @ 2.30GHz,48013,2782.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6314U+%40+2.30GHz&id=4950
102,Intel Core i9-13900,47929,549.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900&id=5176
103,AMD EPYC 7452,47746,1349.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7452&id=3600
104,AMD EPYC 7402,47554,1492.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7402&id=3713
105,Intel Xeon w5-2465X,47436,1389.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w5-2465X&id=5463
106,Intel Xeon Gold 6342 @ 2.80GHz,47320,2388.05,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6342+%40+2.80GHz&id=4485
107,Intel Xeon w5-3435X,46896,1589.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w5-3435X&id=5486
108,Intel Core i7-13700K,46712,407.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13700K&id=5060
109,AMD Ryzen 9 7845HX,46622,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+7845HX&id=5196
110,Intel Xeon Gold 6338N @ 2.20GHz,46583,4671.69,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6338N+%40+2.20GHz&id=4656
111,ARM Neoverse-N1 128 Core 3000 MHz,46470,0.0,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Neoverse-N1+128+Core+3000+MHz&id=5009
112,Intel Core i7-13700KF,46458,390.98,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13700KF&id=5061
113,Intel Core i7-13790F,46110,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13790F&id=5611
114,AMD EPYC 73F3,46085,3966.35,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+73F3&id=4403
115,AMD EPYC 7502,45839,875.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7502&id=3880
116,AMD Ryzen 9 5950X,45806,441.71,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5950X&id=3862
117,Intel Xeon Gold 6336Y @ 2.40GHz,45517,1929.95,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6336Y+%40+2.40GHz&id=4484
118,Intel Xeon Silver 4416+,45127,1176.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4416%2B&id=5546
119,Intel Core i9-13900HX,44947,668.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900HX&id=5205
120,Intel Core i9-13950HX,44602,590.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13950HX&id=5214
121,Intel Core i9-12900KS,44221,399.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900KS&id=4813
122,AMD EPYC 7343,44189,1699.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7343&id=4388
123,AMD EPYC 9124,43698,1797.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9124&id=5451
124,Intel Xeon Gold 6312U @ 2.40GHz,43546,1809.59,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6312U+%40+2.40GHz&id=4606
125,Intel Core i9-13900T,43456,549.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900T&id=5154
126,Intel Xeon w7-3445,43341,1989.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w7-3445&id=5612
127,ARM Neoverse-N1 128 Core 2800 MHz,43111,0.0,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Neoverse-N1+128+Core+2800+MHz&id=5256
128,Intel Xeon Gold 6330 @ 2.00GHz,43056,1230.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6330+%40+2.00GHz&id=4513
129,AMD EPYC 7402P,42899,888.76,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7402P&id=3591
130,AMD EPYC 7D12,42762,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7D12&id=5042
131,AMD EPYC 7313P,42032,913.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7313P&id=4407
132,Intel Xeon W-3275 @ 2.50GHz,41554,4894.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3275+%40+2.50GHz&id=5334
133,Intel Xeon Gold 6426Y,41447,1517.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6426Y&id=5686
134,Intel Xeon Gold 6354 @ 3.00GHz,41445,2757.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6354+%40+3.00GHz&id=4627
135,Intel Core i9-12900K,41401,352.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900K&id=4597
136,Intel Core i9-12900KF,41244,398.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900KF&id=4611
137,AMD EPYC 7F52,40957,3100.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7F52&id=3753
138,Apple M1 Ultra 20 Core,40886,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M1+Ultra+20+Core&id=4782
139,Intel Xeon Platinum 8275CL @ 3.00GHz,40794,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8275CL+%40+3.00GHz&id=3624
140,AMD Ryzen Threadripper PRO 5945WX,40595,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+PRO+5945WX&id=4770
141,AMD Ryzen Threadripper PRO 3955WX,40458,990.8,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+PRO+3955WX&id=3846
142,AMD EPYC 7352,40096,949.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7352&id=4500
143,AMD EPYC 7313,40075,1151.55,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7313&id=4443
144,Apple M3 Max 16 Core,39860,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M3+Max+16+Core&id=5748
145,Intel Core i5-14600K,39796,319.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-14600K&id=5720
146,Intel Core i7-13700F,39723,360.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13700F&id=5163
147,Intel Xeon W-3335 @ 3.40GHz,39293,1299.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3335+%40+3.40GHz&id=4822
148,AMD EPYC 7551P,39240,368.41,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7551P&id=3215
149,AMD Ryzen 9 5900X,39232,299.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900X&id=3870
150,AMD Ryzen 9 3950X,38869,459.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+3950X&id=3598
151,Intel Core i5-14600KF,38671,294.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-14600KF&id=5722
152,Intel Xeon W-3275M @ 2.50GHz,38622,7453.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3275M+%40+2.50GHz&id=3642
153,Intel Core i7-13850HX,38424,428.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13850HX&id=5288
154,Intel Core i7-13700,38392,349.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13700&id=4992
155,Intel Core i5-13600K,38279,309.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13600K&id=5008
156,Intel Xeon Platinum 8180 @ 2.50GHz,38259,3980.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8180+%40+2.50GHz&id=3207
157,Intel Core i5-13600KF,38130,292.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13600KF&id=5059
158,Intel Xeon w5-2455X,37979,1039.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w5-2455X&id=5604
159,Intel Xeon Gold 6346 @ 3.10GHz,37722,1544.16,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6346+%40+3.10GHz&id=4657
160,Intel Xeon Gold 5320 @ 2.20GHz,37558,1645.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5320+%40+2.20GHz&id=4594
161,Intel Core i7-14700HX,37546,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-14700HX&id=5697
162,Intel Xeon Gold 6238R @ 2.20GHz,37511,2341.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6238R+%40+2.20GHz&id=4132
163,Intel Xeon Silver 4316 @ 2.30GHz,37264,925.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4316+%40+2.30GHz&id=4481
164,Intel Xeon W-3175X @ 3.10GHz,37167,2660.69,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3175X+%40+3.10GHz&id=3420
165,Intel Core i9-12900F,37032,425.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900F&id=4694
166,Intel Xeon Gold 5416S,36907,944.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5416S&id=5306
167,Intel Xeon Gold 6268CL @ 2.80GHz,36878,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6268CL+%40+2.80GHz&id=5609
168,Intel Xeon w5-3425,36759,1189.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+w5-3425&id=5598
169,ARM Neoverse-N1 80 Core 3000 MHz,36435,0.0,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Neoverse-N1+80+Core+3000+MHz&id=4504
170,AMD Ryzen 7 7700X,36192,315.75,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7700X&id=5036
171,Intel Xeon Gold 6248R @ 3.00GHz,35626,1993.65,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6248R+%40+3.00GHz&id=3732
172,Intel Xeon Gold 6326 @ 2.90GHz,35224,1349.34,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6326+%40+2.90GHz&id=4651
173,Intel Core i9-13900E,35075,554.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900E&id=5587
174,Intel Core i9-12900TE,35057,544.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900TE&id=5663
175,Intel Xeon Gold 6242R @ 3.10GHz,34963,1998.33,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6242R+%40+3.10GHz&id=3861
176,AMD Ryzen 7 7700,34892,319.79,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7700&id=5169
177,Intel Core i9-12900HX,34843,606.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900HX&id=4895
178,Apple M3 Max 14 Core,34827,0.0,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M3+Max+14+Core&id=5757
179,AMD Ryzen 9 PRO 5945,34730,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+PRO+5945&id=5000
180,Intel Core i7-12700K,34722,409.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12700K&id=4609
181,AMD Ryzen 7 7800X3D,34512,439.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7800X3D&id=5299
182,AMD Ryzen 9 5900,34506,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900&id=4272
183,AMD Ryzen 7 PRO 7745,34492,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+7745&id=5504
184,Intel Core i7-12700KF,34472,276.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12700KF&id=4608
185,Intel Core i9-12900,34292,449.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900&id=4729
186,Intel Xeon Gold 6230R @ 2.10GHz,34183,1369.41,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6230R+%40+2.10GHz&id=4070
187,Intel Core i7-13700HX,34129,485.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-13700HX&id=5238
188,AMD EPYC 7601,34079,1429.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7601&id=3142
189,Intel Xeon Platinum 8260M @ 2.30GHz,33970,7705.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8260M+%40+2.30GHz&id=3858
190,Intel Xeon Gold 6338 @ 2.00GHz,33814,1622.3,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6338+%40+2.00GHz&id=4592
191,Intel Xeon D-2799 @ 2.40GHz,33792,1933.0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-2799+%40+2.40GHz&id=4796
192,AMD Ryzen Threadripper PRO 3945WX,33498,0.0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+PRO+3945WX&id=3845
